record_id,record_type,drive_file_id,drive_filename,drive_mime_type,drive_size_bytes,archive_filename,internal_filename,volume,issue,article_number,year,article_title,author,printed_page_range,pdf_pages,sha256,text_extraction_status,research_status,local_path,text_path,notes
M-0373,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/001-front-matter.pdf,14,1,1,1994,Front Matter,,,11,a0661f426f8677ad2deab40a5b0b7ded4d2676b2ca2dd11140693617c5ab68d1,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/001-front-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/001-front-matter.txt,kind=front_matter
M-0374,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/002-contents.pdf,14,1,2,1994,Contents,,,3,a6996554a795776d84a3a1aa83bafd6012152d589bcd24953855b163fd8cdd46,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/002-contents.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/002-contents.txt,kind=contents
M-0375,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/003-from-the-editor.pdf,14,1,3,1994,From the Editor,Michael Barkun,,3,7965f1a5f6b7e71d7753d5bb91f63cf376550621c674cef7e128d7c86415b2d3,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/003-from-the-editor.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/003-from-the-editor.txt,kind=editorial
M-0376,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/004-introduction-boundaries-in-communal-amana.pdf,14,1,4,1994,Introduction: Boundaries in Communal Amana,Jonathan G. Andelson,,7,ac9b5574acde50d80f1cdeff1e34ec66ce146f0a2c44e1dbf270e381789fc86c,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/004-introduction-boundaries-in-communal-amana.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/004-introduction-boundaries-in-communal-amana.txt,kind=article
M-0377,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/005-what-the-amana-inspirationists-were-reading.pdf,14,1,5,1994,What the Amana Inspirationists Were Reading,Jonathan Andelson,,14,cb8c9e61c31382a81816f50a36bb85824d95f38e908da64eb31c3f79f0792f61,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/005-what-the-amana-inspirationists-were-reading.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/005-what-the-amana-inspirationists-were-reading.txt,kind=article
M-0378,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/006-in-all-the-papers-newspaper-accounts-of-communal-amana-1867-1924.pdf,14,1,6,1994,"In All the Papers: Newspaper Accounts of Communal Amana, 1867-1924",Lanny Haldy,,17,4d81523a58e20f413f9538e945259ea33cb093552b64f237a94b3e49559536ed,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/006-in-all-the-papers-newspaper-accounts-of-communal-amana-1867-1924.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/006-in-all-the-papers-newspaper-accounts-of-communal-amana-1867-1924.txt,kind=article
M-0379,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/007-market-integration-and-agricultural-efficiency-of-communal-amana.pdf,14,1,7,1994,Market Integration and Agricultural Efficiency of Communal Amana,Metin M. Cosgel,,14,39b6908281bf07e3fbf12465570c255fb263979cc17a704ca272300270d6ad99,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/007-market-integration-and-agricultural-efficiency-of-communal-amana.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/007-market-integration-and-agricultural-efficiency-of-communal-amana.txt,kind=article
M-0380,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/008-arcosanti-an-american-community-looking-toward-the-millennium.pdf,14,1,8,1994,Arcosanti: An American Community Looking Toward the Millennium,Sheri F. Crawford,,19,f49ca19482a2782b6ce23f677d3b6169cf594a480ce3a864f253ccb9f56d11f9,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/008-arcosanti-an-american-community-looking-toward-the-millennium.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/008-arcosanti-an-american-community-looking-toward-the-millennium.txt,kind=article
M-0381,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/009-the-prairieleut-a-forgotten-hutterite-people.pdf,14,1,9,1994,The Prairieleut: A Forgotten Hutterite People,Rod Janzen,,25,5aa0afb6745510981c0e2909b5d0f364f56cb088961d4d2328d2f200b19bb4d0,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/009-the-prairieleut-a-forgotten-hutterite-people.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/009-the-prairieleut-a-forgotten-hutterite-people.txt,kind=article
M-0382,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/010-culture-collectivism-and-chaos-a-case-study.pdf,14,1,10,1994,"Culture, Collectivism and Chaos: A Case Study",Garry Favel,,24,b6be04bfbab994d3983c7346eee26830c2cb1f982f6f628a121cbeb4eb95c814,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/010-culture-collectivism-and-chaos-a-case-study.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/010-culture-collectivism-and-chaos-a-case-study.txt,kind=article
M-0383,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/011-ho-for-drakes-creek-something-ventured-nothing-gained.pdf,14,1,11,1994,"""Ho! for Drakes Creek:"" Something Ventured, Nothing Gained",Donna Parker,,11,67b16c0702990d20a8112eb39348920d39bb5e25d325867f57f8a8e61dfcab01,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/011-ho-for-drakes-creek-something-ventured-nothing-gained.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/011-ho-for-drakes-creek-something-ventured-nothing-gained.txt,kind=article
M-0384,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/012-review-of-kidnapped-from-that-land-the-government-raids-on-the-short-creek-polygamists.pdf,14,1,12,1994,Review of Kidnapped from That Land: The Government Raids on the Short Creek Polygamists,Eric Alden Eliason,,3,9024384d97638874d78b44e7e171ab587cdd325cc76c7061c03e019703ef39f5,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/012-review-of-kidnapped-from-that-land-the-government-raids-on-the-short-creek-polygamists.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/012-review-of-kidnapped-from-that-land-the-government-raids-on-the-short-creek-polygamists.txt,kind=book_review
M-0385,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/013-review-of-shaker-songs-come-to-zion.pdf,14,1,13,1994,Review of Shaker Songs: Come to Zion,Claude K. Sluder,,4,6d89ef249216819c483cf25b4f89aa976105fde59bbdb149df478f290228d6a7,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/013-review-of-shaker-songs-come-to-zion.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/013-review-of-shaker-songs-come-to-zion.txt,kind=book_review
M-0386,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/014-review-of-utopian-episodes-daily-life-in-experimental-colonies-dedicated-to-changing-the-world.pdf,14,1,14,1994,Review of Utopian Episodes: Daily Life in Experimental Colonies Dedicated to Changing the World,Robert P. Sutton,,3,7302f85e87cc24721c2250acfb4a41f729171a9e3d88eedbc6a27b18647b30d1,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/014-review-of-utopian-episodes-daily-life-in-experimental-colonies-dedicated-to-changing-the-world.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/014-review-of-utopian-episodes-daily-life-in-experimental-colonies-dedicated-to-changing-the-world.txt,kind=book_review
M-0387,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/015-review-of-the-concept-of-utopia.pdf,14,1,15,1994,Review of The Concept of Utopia,Robert J. Rosenthal,,3,9300a7b0d025fd01d9715fd0db7254bd8fe60d6ed032b806caf2f3418e6d0520,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/015-review-of-the-concept-of-utopia.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/015-review-of-the-concept-of-utopia.txt,kind=book_review
M-0388,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/016-review-of-george-rapp-s-years-of-glory-economy-on-the-ohio-1834-1847.pdf,14,1,16,1994,Review of George Rapp's Years of Glory: Economy on the Ohio 1834-1847,Gerhard K. Friesen,,4,c6043baa0e34fc27252fd0ab1d1fba52cad7f7c2f53c40d1cfe30711ecdee311,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/016-review-of-george-rapp-s-years-of-glory-economy-on-the-ohio-1834-1847.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/016-review-of-george-rapp-s-years-of-glory-economy-on-the-ohio-1834-1847.txt,kind=book_review
M-0389,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/017-review-of-women-in-spiritual-and-communitarian-societies-in-the-united-states.pdf,14,1,17,1994,Review of Women in Spiritual and Communitarian Societies in the United States,Diane Sasson,,3,fb727a811226e18251560783dde9c914cd2a2a68c6089fa50203cb6a3aabb955,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/017-review-of-women-in-spiritual-and-communitarian-societies-in-the-united-states.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/017-review-of-women-in-spiritual-and-communitarian-societies-in-the-united-states.txt,kind=book_review
M-0390,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/018-review-of-this-strange-society-of-women-reading-the-letters-and-lives-of-the-women-s-commonwealth.pdf,14,1,18,1994,Review of This Strange Society of Women: Reading the Letters and Lives of the Women's Commonwealth,D'Ann Campbell,,3,2b51f0152eca071f91f424263750cbee34173307003e63404264fc0be4e3b81e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/018-review-of-this-strange-society-of-women-reading-the-letters-and-lives-of-the-women-s-commonwealth.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/018-review-of-this-strange-society-of-women-reading-the-letters-and-lives-of-the-women-s-commonwealth.txt,kind=book_review
M-0391,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/019-back-matter.pdf,14,1,19,1994,Back Matter,,,4,d02086d2a2b0bcbe5db564ea467f5530216a2283c689aef5bd4c61e1c3fb7c36,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/019-back-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol14/iss1/019-back-matter.txt,kind=back_matter
M-0392,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/001-front-matter.pdf,15,1,1,1995,Front Matter,,,11,cf7d2f47699004e2cba078c0cc2e90ba237f4a700081a7b1f89d4d7da24c9e98,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/001-front-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/001-front-matter.txt,kind=front_matter
M-0393,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/002-contents.pdf,15,1,2,1995,Contents,,,3,bbdfa0cfcc0a9f043bddb362946951aeae00b16b34c9b7e48aa9237f9a8858d0,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/002-contents.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/002-contents.txt,kind=contents
M-0394,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/003-from-the-editor.pdf,15,1,3,1995,From the Editor,Donald F. Durnbaugh,,2,63bf75f1da89e438f198020237e71aa4fd04cce745bc70de386e76c6b03e7165,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/003-from-the-editor.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/003-from-the-editor.txt,kind=editorial
M-0395,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/004-lust-a-snare-of-satan-to-beguile-the-soul-new-light-on-shaker-celibacy.pdf,15,1,4,1995,"Lust, ""A Snare of Satan to Beguile the Soul"": New Light on Shaker Celibacy",Glendyne R. Wergland,,25,068e1f4048656f40f08ab66190fd38941ae28319ad20bf5a0e4885e896605622,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/004-lust-a-snare-of-satan-to-beguile-the-soul-new-light-on-shaker-celibacy.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/004-lust-a-snare-of-satan-to-beguile-the-soul-new-light-on-shaker-celibacy.txt,kind=article
M-0396,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/005-assessing-psychopathology-in-communal-societies.pdf,15,1,5,1995,Assessing Psychopathology in Communal Societies,Susan Matarese and Paul Salmon,,31,6b9becbafffc5ebe6efae1834d0dd856cb6c39b3fea74a0fb51c337295284573,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/005-assessing-psychopathology-in-communal-societies.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/005-assessing-psychopathology-in-communal-societies.txt,kind=article
M-0397,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/006-dressing-to-please-god-pants-wearing-women-in-mid-nineteenth-century-religious-communities.pdf,15,1,6,1995,Dressing to Please God: Pants-Wearing Women in Mid-Nineteenth-Century Religious Communities,Gayle V. Fischer,,21,1d8497fe13ca3f50eb38f4dd48d398284dba4d144100ae466f6c03fe8ee40fa4,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/006-dressing-to-please-god-pants-wearing-women-in-mid-nineteenth-century-religious-communities.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/006-dressing-to-please-god-pants-wearing-women-in-mid-nineteenth-century-religious-communities.txt,kind=article
M-0398,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/007-post-civil-war-american-communes-a-millenarian-utopian-commune-linking-chicago-and-nas-sweden-to-jerusalem.pdf,15,1,7,1995,"Post Civil War American Communes: A Millenarian Utopian Commune Linking Chicago and Nas, Sweden, to Jerusalem",Ruth Kark,,41,a0ba0eb35f4ef14c88b2468b1613a7895098967e5cd3167d7c7d078c3ef9b944,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/007-post-civil-war-american-communes-a-millenarian-utopian-commune-linking-chicago-and-nas-sweden-to-jerusalem.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/007-post-civil-war-american-communes-a-millenarian-utopian-commune-linking-chicago-and-nas-sweden-to-jerusalem.txt,kind=article
M-0399,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/008-das-depot-and-the-post-office-language-contact-and-social-perspectives-among-the-early-inspirationists.pdf,15,1,8,1995,"""Das Depot and the Post Office"": Language Contact and Social Perspectives among the Early Inspirationists",Philip Webber,,7,272672761b363166a5baee339424d4ce3e86d9875c5a44fb66965eff59cae580,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/008-das-depot-and-the-post-office-language-contact-and-social-perspectives-among-the-early-inspirationists.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/008-das-depot-and-the-post-office-language-contact-and-social-perspectives-among-the-early-inspirationists.txt,kind=article
M-0400,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/009-survey-of-letters-to-padanaram-settlement-1967-1991-1992.pdf,15,1,9,1995,"Survey of Letters to Padanaram Settlement, 1967-1991 /1992",Rachel E. Wright-Summerton,,11,5663bcbfd1fdc2bfb3c6316f5a844d34c1238e555f4f01db4eca90d8354ae9d5,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/009-survey-of-letters-to-padanaram-settlement-1967-1991-1992.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/009-survey-of-letters-to-padanaram-settlement-1967-1991-1992.txt,kind=article
M-0401,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/010-review-of-eco-villages-and-sustainable-communities.pdf,15,1,10,1995,Review of Eco-Villages and Sustainable Communities,Harvey Baker,,3,d6dbe2695c9c9c95f3832c9a36b94e02712bc52de839f5d073bf4eca46654cea,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/010-review-of-eco-villages-and-sustainable-communities.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/010-review-of-eco-villages-and-sustainable-communities.txt,kind=book_review
M-0402,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/011-review-of-american-utopias.pdf,15,1,11,1995,Review of American Utopias,Philip Dare,,3,27f0f7631d0ec5c8b0bf28aac793f9062cc740b0904eb14455115212a16c1c9e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/011-review-of-american-utopias.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/011-review-of-american-utopias.txt,kind=book_review
M-0403,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/012-review-of-partnership-for-posterity-the-correspondence-of-william-maclure-and-marie-duclos-fretageot.pdf,15,1,12,1995,Review of Partnership for Posterity: The Correspondence of William Maclure and Marie Duclos Fretageot,Gerald Gutek,,4,2c71474d6b40f0135f40808361888f9a83c59a491003cf7233194fdcbaee93e8,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/012-review-of-partnership-for-posterity-the-correspondence-of-william-maclure-and-marie-duclos-fretageot.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/012-review-of-partnership-for-posterity-the-correspondence-of-william-maclure-and-marie-duclos-fretageot.txt,kind=book_review
M-0404,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/013-review-of-shaker-cities-of-peace-love-and-union-a-history-of-hancock-bishopric.pdf,15,1,13,1995,"Review of Shaker Cities of Peace, Love and Union: A History of Hancock Bishopric",Susan Matarese,,4,f30d9bec9c2d0a5b1a8a953ea2fc476073e6bc2bc3da0938b16bca365ca7d10d,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/013-review-of-shaker-cities-of-peace-love-and-union-a-history-of-hancock-bishopric.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/013-review-of-shaker-cities-of-peace-love-and-union-a-history-of-hancock-bishopric.txt,kind=book_review
M-0405,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/014-review-of-marxism-and-christian-utopianism-toward-a-socialist-political-theology.pdf,15,1,14,1995,Review of Marxism and Christian Utopianism: Toward a Socialist Political Theology,Jeanne Schuler,,4,ff5baf12abdc45267c99faac0f816e506602e71f308c15745ece0e0c6d946b4f,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/014-review-of-marxism-and-christian-utopianism-toward-a-socialist-political-theology.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/014-review-of-marxism-and-christian-utopianism-toward-a-socialist-political-theology.txt,kind=book_review
M-0406,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/015-review-of-the-amish-struggle-with-modernity.pdf,15,1,15,1995,Review of The Amish Struggle with Modernity,Laura Weaver,,4,fb763e128cba21aa071011fcb1c403778a4df0613054c3dcd78f567ce03ba7e7,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/015-review-of-the-amish-struggle-with-modernity.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/015-review-of-the-amish-struggle-with-modernity.txt,kind=book_review
M-0407,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/016-review-of-beyond-counterculture-the-community-of-mateel.pdf,15,1,16,1995,Review of Beyond Counterculture: The Community of Mateel,Jonathan Andelson,,4,7955fc0b2d2c8de12cf4e5c2c6b8a7cfa35124f74b32e2d1f28dcf674331573a,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/016-review-of-beyond-counterculture-the-community-of-mateel.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/016-review-of-beyond-counterculture-the-community-of-mateel.txt,kind=book_review
M-0408,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/017-back-matter.pdf,15,1,17,1995,Back Matter,,,4,57f5eac3844eb064aaeb66abebfd0ee8ea93766dc3784e7d54e2cc104a50352c,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/017-back-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol15/iss1/017-back-matter.txt,kind=back_matter
M-0409,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/001-front-matter.pdf,16,1,1,1996,Front Matter,,,11,a001db24e2e0dea2fa130764b2432c395e93dee640239db2f9c9373d486e08ac,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/001-front-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/001-front-matter.txt,kind=front_matter
M-0410,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/002-contents.pdf,16,1,2,1996,Contents,,,3,48cae27c7f3a196b44fef8fa663e94123c7cf4ff7afb555adcd940589f246e58,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/002-contents.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/002-contents.txt,kind=contents
M-0411,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/003-from-the-editor.pdf,16,1,3,1996,From the Editor,Donald F. Durnbaugh,,3,515e419da7255d72c936480b2222a8cd97517f14d8d24d1c12814f4313298c4b,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/003-from-the-editor.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v11-v20/archive/vol16/iss1/003-from-the-editor.txt,kind=editorial
